time,volume,open,high,low,close
2023-03-31T03:15:00.000000000Z,532,1.09030,1.09052,1.09022,1.09040
2023-03-31T03:30:00.000000000Z,453,1.09040,1.09048,1.09014,1.09028
2023-03-31T03:45:00.000000000Z,467,1.09027,1.09076,1.09027,1.09069
2023-03-31T04:00:00.000000000Z,454,1.09070,1.09095,1.09066,1.09081
2023-03-31T04:15:00.000000000Z,336,1.09081,1.09084,1.09058,1.09064
2023-03-31T04:30:00.000000000Z,449,1.09064,1.09068,1.09036,1.09042
2023-03-31T04:45:00.000000000Z,478,1.09043,1.09067,1.09022,1.09033
2023-03-31T05:00:00.000000000Z,644,1.09033,1.09042,1.09008,1.09012
2023-03-31T05:15:00.000000000Z,662,1.09012,1.09035,1.08968,1.08978
2023-03-31T05:30:00.000000000Z,586,1.08977,1.09014,1.08974,1.09002
2023-03-31T05:45:00.000000000Z,703,1.09000,1.09008,1.08946,1.08956
2023-03-31T06:00:00.000000000Z,1162,1.08958,1.08982,1.08879,1.08923
2023-03-31T06:15:00.000000000Z,963,1.08916,1.08988,1.08909,1.08923
2023-03-31T06:30:00.000000000Z,962,1.08924,1.09007,1.08924,1.09002
2023-03-31T06:45:00.000000000Z,1404,1.09007,1.09052,1.09002,1.09040
2023-03-31T07:00:00.000000000Z,1530,1.09042,1.09109,1.09009,1.09032
2023-03-31T07:15:00.000000000Z,1692,1.09032,1.09036,1.08886,1.08932
2023-03-31T07:30:00.000000000Z,1760,1.08932,1.08938,1.08812,1.08852
2023-03-31T07:45:00.000000000Z,1230,1.08852,1.08874,1.08800,1.08847
2023-03-31T08:00:00.000000000Z,1813,1.08848,1.08874,1.08806,1.08828
2023-03-31T08:15:00.000000000Z,1789,1.08828,1.08862,1.08730,1.08755
2023-03-31T08:30:00.000000000Z,1477,1.08754,1.08800,1.08732,1.08781
2023-03-31T08:45:00.000000000Z,1958,1.08781,1.08920,1.08776,1.08897
2023-03-31T09:00:00.000000000Z,2366,1.08888,1.08894,1.08754,1.08871
2023-03-31T09:15:00.000000000Z,1384,1.08873,1.08962,1.08829,1.08933
2023-03-31T09:30:00.000000000Z,1346,1.08934,1.08934,1.08852,1.08870
2023-03-31T09:45:00.000000000Z,1040,1.08870,1.08887,1.08811,1.08837
2023-03-31T10:00:00.000000000Z,911,1.08838,1.08864,1.08820,1.08847
2023-03-31T10:15:00.000000000Z,824,1.08848,1.08887,1.08797,1.08810
2023-03-31T10:30:00.000000000Z,879,1.08814,1.08858,1.08810,1.08812
2023-03-31T10:45:00.000000000Z,1063,1.08812,1.08812,1.08676,1.08693
2023-03-31T11:00:00.000000000Z,1013,1.08694,1.08752,1.08642,1.08747
2023-03-31T11:15:00.000000000Z,790,1.08746,1.08794,1.08722,1.08789
2023-03-31T11:30:00.000000000Z,894,1.08788,1.08788,1.08727,1.08784
2023-03-31T11:45:00.000000000Z,1168,1.08782,1.08783,1.08656,1.08672
2023-03-31T12:00:00.000000000Z,822,1.08675,1.08778,1.08674,1.08750
2023-03-31T12:15:00.000000000Z,1062,1.08751,1.08789,1.08740,1.08770
2023-03-31T12:30:00.000000000Z,3017,1.08770,1.08946,1.08745,1.08856
2023-03-31T12:45:00.000000000Z,2116,1.08852,1.08904,1.08798,1.08872
2023-03-31T13:00:00.000000000Z,1879,1.08876,1.08886,1.08777,1.08815
2023-03-31T13:15:00.000000000Z,1551,1.08814,1.08861,1.08782,1.08796
2023-03-31T13:30:00.000000000Z,1849,1.08795,1.08880,1.08774,1.08840
2023-03-31T13:45:00.000000000Z,1765,1.08839,1.08941,1.08828,1.08916
2023-03-31T14:00:00.000000000Z,1797,1.08921,1.09019,1.08866,1.08972
2023-03-31T14:15:00.000000000Z,1733,1.08972,1.08973,1.08798,1.08827
2023-03-31T14:30:00.000000000Z,1716,1.08823,1.08860,1.08778,1.08830
2023-03-31T14:45:00.000000000Z,3649,1.08830,1.08884,1.08575,1.08670
2023-03-31T15:00:00.000000000Z,2826,1.08676,1.08691,1.08588,1.08626
2023-03-31T15:15:00.000000000Z,1742,1.08625,1.08686,1.08613,1.08640
2023-03-31T15:30:00.000000000Z,1191,1.08640,1.08715,1.08626,1.08714
2023-03-31T15:45:00.000000000Z,1204,1.08712,1.08758,1.08689,1.08720
2023-03-31T16:00:00.000000000Z,1256,1.08720,1.08724,1.08610,1.08640
2023-03-31T16:15:00.000000000Z,1040,1.08640,1.08670,1.08588,1.08645
2023-03-31T16:30:00.000000000Z,754,1.08646,1.08650,1.08598,1.08620
2023-03-31T16:45:00.000000000Z,746,1.08622,1.08694,1.08620,1.08694
2023-03-31T17:00:00.000000000Z,854,1.08694,1.08712,1.08623,1.08628
2023-03-31T17:15:00.000000000Z,694,1.08629,1.08642,1.08572,1.08576
2023-03-31T17:30:00.000000000Z,845,1.08576,1.08580,1.08510,1.08528
2023-03-31T17:45:00.000000000Z,644,1.08528,1.08536,1.08482,1.08534
2023-03-31T18:00:00.000000000Z,630,1.08532,1.08558,1.08518,1.08552
2023-03-31T18:15:00.000000000Z,560,1.08548,1.08580,1.08540,1.08560
2023-03-31T18:30:00.000000000Z,615,1.08558,1.08592,1.08552,1.08581
2023-03-31T18:45:00.000000000Z,707,1.08582,1.08622,1.08552,1.08555
2023-03-31T19:00:00.000000000Z,902,1.08556,1.08566,1.08495,1.08496
2023-03-31T19:15:00.000000000Z,823,1.08496,1.08496,1.08435,1.08481
2023-03-31T19:30:00.000000000Z,745,1.08480,1.08488,1.08450,1.08461
2023-03-31T19:45:00.000000000Z,975,1.08459,1.08474,1.08432,1.08458
2023-03-31T20:00:00.000000000Z,605,1.08458,1.08461,1.08422,1.08429
2023-03-31T20:15:00.000000000Z,258,1.08428,1.08432,1.08384,1.08386
2023-03-31T20:30:00.000000000Z,184,1.08384,1.08422,1.08368,1.08415
2023-03-31T20:45:00.000000000Z,531,1.08414,1.08442,1.08403,1.08422
2023-04-02T21:00:00.000000000Z,59,1.08416,1.08438,1.08414,1.08436
2023-04-02T21:15:00.000000000Z,51,1.08437,1.08443,1.08416,1.08418
2023-04-02T21:30:00.000000000Z,36,1.08418,1.08420,1.08404,1.08409
2023-04-02T21:45:00.000000000Z,65,1.08407,1.08419,1.08404,1.08415
2023-04-02T22:00:00.000000000Z,876,1.08415,1.08425,1.08322,1.08334
2023-04-02T22:15:00.000000000Z,1020,1.08336,1.08346,1.08292,1.08332
2023-04-02T22:30:00.000000000Z,1443,1.08332,1.08334,1.08052,1.08226
2023-04-02T22:45:00.000000000Z,553,1.08227,1.08264,1.08172,1.08196
2023-04-02T23:00:00.000000000Z,677,1.08195,1.08231,1.08140,1.08155
2023-04-02T23:15:00.000000000Z,746,1.08152,1.08184,1.08100,1.08103
2023-04-02T23:30:00.000000000Z,669,1.08102,1.08136,1.08072,1.08090
2023-04-02T23:45:00.000000000Z,814,1.08088,1.08094,1.08012,1.08026
2023-04-03T00:00:00.000000000Z,1360,1.08027,1.08078,1.07987,1.08066
2023-04-03T00:15:00.000000000Z,841,1.08067,1.08114,1.08036,1.08077
2023-04-03T00:30:00.000000000Z,742,1.08075,1.08131,1.08064,1.08113
2023-04-03T00:45:00.000000000Z,991,1.08109,1.08148,1.08087,1.08139
2023-04-03T01:00:00.000000000Z,947,1.08138,1.08148,1.08098,1.08120
2023-04-03T01:15:00.000000000Z,1004,1.08123,1.08170,1.08103,1.08134
2023-04-03T01:30:00.000000000Z,960,1.08135,1.08165,1.08064,1.08069
2023-04-03T01:45:00.000000000Z,1272,1.08070,1.08103,1.08028,1.08076
2023-04-03T02:00:00.000000000Z,971,1.08075,1.08080,1.08028,1.08044
2023-04-03T02:15:00.000000000Z,580,1.08042,1.08059,1.08041,1.08054
2023-04-03T02:30:00.000000000Z,522,1.08048,1.08048,1.08004,1.08021
2023-04-03T02:45:00.000000000Z,807,1.08019,1.08047,1.07908,1.07939
2023-04-03T03:00:00.000000000Z,700,1.07944,1.07980,1.07912,1.07914
2023-04-03T03:15:00.000000000Z,490,1.07914,1.07944,1.07909,1.07930
2023-04-03T03:30:00.000000000Z,514,1.07930,1.07944,1.07909,1.07939
2023-04-03T03:45:00.000000000Z,475,1.07938,1.07952,1.07882,1.07902
2023-04-03T04:00:00.000000000Z,419,1.07902,1.07946,1.07898,1.07944
2023-04-03T04:15:00.000000000Z,278,1.07940,1.07950,1.07914,1.07924
2023-04-03T04:30:00.000000000Z,501,1.07925,1.07960,1.07912,1.07946
2023-04-03T04:45:00.000000000Z,514,1.07945,1.07945,1.07908,1.07930
2023-04-03T05:00:00.000000000Z,596,1.07931,1.07944,1.07911,1.07920
2023-04-03T05:15:00.000000000Z,508,1.07921,1.07956,1.07920,1.07935
2023-04-03T05:30:00.000000000Z,584,1.07935,1.07958,1.07918,1.07946
2023-04-03T05:45:00.000000000Z,919,1.07947,1.07956,1.07891,1.07953
2023-04-03T06:00:00.000000000Z,1436,1.07952,1.08014,1.07914,1.08014
2023-04-03T06:15:00.000000000Z,1143,1.08010,1.08083,1.08009,1.08072
2023-04-03T06:30:00.000000000Z,1228,1.08068,1.08146,1.08066,1.08095
2023-04-03T06:45:00.000000000Z,1020,1.08094,1.08164,1.08067,1.08149
2023-04-03T07:00:00.000000000Z,1845,1.08154,1.08274,1.08126,1.08238
2023-04-03T07:15:00.000000000Z,1506,1.08238,1.08329,1.08226,1.08288
2023-04-03T07:30:00.000000000Z,1506,1.08292,1.08420,1.08256,1.08337
2023-04-03T07:45:00.000000000Z,1103,1.08341,1.08397,1.08338,1.08392
2023-04-03T08:00:00.000000000Z,1289,1.08389,1.08397,1.08298,1.08331
2023-04-03T08:15:00.000000000Z,786,1.08332,1.08392,1.08321,1.08342
2023-04-03T08:30:00.000000000Z,830,1.08342,1.08390,1.08308,1.08368
2023-04-03T08:45:00.000000000Z,1204,1.08369,1.08498,1.08355,1.08428
2023-04-03T09:00:00.000000000Z,1319,1.08428,1.08539,1.08428,1.08499
2023-04-03T09:15:00.000000000Z,1043,1.08496,1.08514,1.08467,1.08472
2023-04-03T09:30:00.000000000Z,909,1.08472,1.08508,1.08445,1.08502
2023-04-03T09:45:00.000000000Z,1006,1.08504,1.08544,1.08458,1.08508
2023-04-03T10:00:00.000000000Z,1416,1.08506,1.08606,1.08498,1.08566
2023-04-03T10:15:00.000000000Z,1209,1.08564,1.08714,1.08560,1.08643
2023-04-03T10:30:00.000000000Z,935,1.08644,1.08684,1.08613,1.08656
2023-04-03T10:45:00.000000000Z,1166,1.08656,1.08722,1.08634,1.08705
2023-04-03T11:00:00.000000000Z,1284,1.08704,1.08726,1.08608,1.08656
2023-04-03T11:15:00.000000000Z,1224,1.08656,1.08671,1.08616,1.08626
2023-04-03T11:30:00.000000000Z,1358,1.08626,1.08708,1.08622,1.08676
2023-04-03T11:45:00.000000000Z,1623,1.08675,1.08779,1.08662,1.08766
2023-04-03T12:00:00.000000000Z,1664,1.08764,1.08764,1.08653,1.08659
2023-04-03T12:15:00.000000000Z,1145,1.08658,1.08722,1.08652,1.08660
2023-04-03T12:30:00.000000000Z,1311,1.08660,1.08694,1.08620,1.08662
2023-04-03T12:45:00.000000000Z,1321,1.08663,1.08700,1.08618,1.08652
2023-04-03T13:00:00.000000000Z,1320,1.08656,1.08716,1.08645,1.08708
2023-04-03T13:15:00.000000000Z,1308,1.08708,1.08766,1.08655,1.08764
2023-04-03T13:30:00.000000000Z,1630,1.08764,1.08860,1.08691,1.08840
2023-04-03T13:45:00.000000000Z,2151,1.08836,1.08970,1.08802,1.08854
2023-04-03T14:00:00.000000000Z,3900,1.08923,1.09048,1.08890,1.08932
2023-04-03T14:15:00.000000000Z,2867,1.08934,1.09166,1.08932,1.09092
2023-04-03T14:30:00.000000000Z,2456,1.09094,1.09094,1.08862,1.08864
2023-04-03T14:45:00.000000000Z,2931,1.08864,1.08943,1.08842,1.08872
2023-04-03T15:00:00.000000000Z,2370,1.08874,1.08916,1.08788,1.08801
2023-04-03T15:15:00.000000000Z,1548,1.08799,1.08859,1.08784,1.08836
2023-04-03T15:30:00.000000000Z,1240,1.08837,1.08925,1.08834,1.08902
2023-04-03T15:45:00.000000000Z,1079,1.08900,1.08942,1.08892,1.08904
2023-04-03T16:00:00.000000000Z,886,1.08905,1.08918,1.08856,1.08898
2023-04-03T16:15:00.000000000Z,892,1.08898,1.08938,1.08882,1.08886
2023-04-03T16:30:00.000000000Z,797,1.08886,1.08890,1.08840,1.08868
2023-04-03T16:45:00.000000000Z,711,1.08866,1.08897,1.08857,1.08886
2023-04-03T17:00:00.000000000Z,885,1.08884,1.08888,1.08800,1.08807
2023-04-03T17:15:00.000000000Z,664,1.08808,1.08848,1.08808,1.08826
2023-04-03T17:30:00.000000000Z,690,1.08825,1.08881,1.08820,1.08866
2023-04-03T17:45:00.000000000Z,522,1.08866,1.08873,1.08830,1.08870
2023-04-03T18:00:00.000000000Z,804,1.08870,1.08916,1.08860,1.08912
2023-04-03T18:15:00.000000000Z,758,1.08912,1.09004,1.08867,1.08974
2023-04-03T18:30:00.000000000Z,793,1.08972,1.09008,1.08962,1.08962
2023-04-03T18:45:00.000000000Z,580,1.08962,1.08977,1.08952,1.08966
2023-04-03T19:00:00.000000000Z,478,1.08968,1.08988,1.08948,1.08984
2023-04-03T19:15:00.000000000Z,654,1.08986,1.09000,1.08964,1.08983
2023-04-03T19:30:00.000000000Z,611,1.08982,1.09024,1.08976,1.09022
2023-04-03T19:45:00.000000000Z,699,1.09022,1.09074,1.09022,1.09062
2023-04-03T20:00:00.000000000Z,387,1.09062,1.09082,1.09050,1.09057
2023-04-03T20:15:00.000000000Z,299,1.09055,1.09064,1.09031,1.09060
2023-04-03T20:30:00.000000000Z,242,1.09060,1.09072,1.09027,1.09032
2023-04-03T20:45:00.000000000Z,252,1.09030,1.09037,1.09021,1.09028
2023-04-03T21:00:00.000000000Z,45,1.09042,1.09046,1.09036,1.09046
2023-04-03T21:15:00.000000000Z,80,1.09046,1.09060,1.09032,1.09041
2023-04-03T21:30:00.000000000Z,225,1.09040,1.09046,1.09007,1.09020
2023-04-03T21:45:00.000000000Z,72,1.09021,1.09022,1.09010,1.09014
2023-04-03T22:00:00.000000000Z,283,1.09021,1.09061,1.09021,1.09054
2023-04-03T22:15:00.000000000Z,248,1.09056,1.09062,1.09046,1.09047
2023-04-03T22:30:00.000000000Z,150,1.09047,1.09050,1.09034,1.09044
2023-04-03T22:45:00.000000000Z,134,1.09046,1.09050,1.09034,1.09037
2023-04-03T23:00:00.000000000Z,282,1.09038,1.09080,1.09038,1.09080
2023-04-03T23:15:00.000000000Z,369,1.09079,1.09091,1.09069,1.09084
2023-04-03T23:30:00.000000000Z,282,1.09085,1.09096,1.09070,1.09088
2023-04-03T23:45:00.000000000Z,341,1.09087,1.09095,1.09068,1.09068
2023-04-04T00:00:00.000000000Z,941,1.09067,1.09075,1.09024,1.09046
2023-04-04T00:15:00.000000000Z,650,1.09046,1.09098,1.09045,1.09081
2023-04-04T00:30:00.000000000Z,635,1.09082,1.09082,1.09036,1.09038
2023-04-04T00:45:00.000000000Z,837,1.09036,1.09053,1.08987,1.09011
2023-04-04T01:00:00.000000000Z,882,1.09012,1.09017,1.08959,1.08970
2023-04-04T01:15:00.000000000Z,493,1.08970,1.08991,1.08950,1.08981
2023-04-04T01:30:00.000000000Z,798,1.08977,1.09002,1.08947,1.08960
2023-04-04T01:45:00.000000000Z,712,1.08960,1.08961,1.08902,1.08932
2023-04-04T02:00:00.000000000Z,776,1.08930,1.08958,1.08894,1.08899
2023-04-04T02:15:00.000000000Z,578,1.08898,1.08927,1.08884,1.08921
2023-04-04T02:30:00.000000000Z,569,1.08922,1.08946,1.08884,1.08884
2023-04-04T02:45:00.000000000Z,427,1.08885,1.08912,1.08885,1.08909
2023-04-04T03:00:00.000000000Z,434,1.08908,1.08916,1.08894,1.08912
2023-04-04T03:15:00.000000000Z,475,1.08913,1.08914,1.08890,1.08891
2023-04-04T03:30:00.000000000Z,390,1.08892,1.08924,1.08890,1.08913
2023-04-04T03:45:00.000000000Z,451,1.08912,1.08926,1.08888,1.08888
2023-04-04T04:00:00.000000000Z,489,1.08888,1.08912,1.08888,1.08892
2023-04-04T04:15:00.000000000Z,454,1.08892,1.08923,1.08880,1.08919
2023-04-04T04:30:00.000000000Z,1236,1.08914,1.08964,1.08880,1.08964
2023-04-04T04:45:00.000000000Z,673,1.08965,1.08988,1.08940,1.08944
2023-04-04T05:00:00.000000000Z,648,1.08945,1.08958,1.08904,1.08915
2023-04-04T05:15:00.000000000Z,392,1.08916,1.08936,1.08904,1.08924
2023-04-04T05:30:00.000000000Z,600,1.08925,1.08930,1.08834,1.08834
2023-04-04T05:45:00.000000000Z,678,1.08834,1.08888,1.08828,1.08857
2023-04-04T06:00:00.000000000Z,1123,1.08854,1.08925,1.08853,1.08901
2023-04-04T06:15:00.000000000Z,994,1.08900,1.09009,1.08894,1.08994
2023-04-04T06:30:00.000000000Z,1239,1.08994,1.09084,1.08965,1.09060
2023-04-04T06:45:00.000000000Z,969,1.09063,1.09082,1.09010,1.09072
2023-04-04T07:00:00.000000000Z,1530,1.09074,1.09167,1.09057,1.09161
2023-04-04T07:15:00.000000000Z,1570,1.09164,1.09202,1.09055,1.09068
2023-04-04T07:30:00.000000000Z,1577,1.09068,1.09167,1.09021,1.09158
2023-04-04T07:45:00.000000000Z,2132,1.09162,1.09382,1.09131,1.09252
2023-04-04T08:00:00.000000000Z,1642,1.09256,1.09260,1.09163,1.09228
2023-04-04T08:15:00.000000000Z,1378,1.09229,1.09251,1.09192,1.09200
2023-04-04T08:30:00.000000000Z,1441,1.09200,1.09230,1.09138,1.09166
2023-04-04T08:45:00.000000000Z,1274,1.09168,1.09206,1.09146,1.09172
2023-04-04T09:00:00.000000000Z,1545,1.09170,1.09311,1.09160,1.09274
2023-04-04T09:15:00.000000000Z,1627,1.09272,1.09338,1.09222,1.09290
2023-04-04T09:30:00.000000000Z,1304,1.09289,1.09334,1.09245,1.09286
2023-04-04T09:45:00.000000000Z,1344,1.09286,1.09360,1.09286,1.09314
2023-04-04T10:00:00.000000000Z,1141,1.09318,1.09337,1.09242,1.09270
2023-04-04T10:15:00.000000000Z,1041,1.09270,1.09354,1.09268,1.09284
2023-04-04T10:30:00.000000000Z,1101,1.09284,1.09288,1.09187,1.09210
2023-04-04T10:45:00.000000000Z,923,1.09208,1.09220,1.09162,1.09208
2023-04-04T11:00:00.000000000Z,1191,1.09209,1.09209,1.09081,1.09084
2023-04-04T11:15:00.000000000Z,1260,1.09084,1.09101,1.09022,1.09062
2023-04-04T11:30:00.000000000Z,833,1.09062,1.09095,1.09036,1.09084
2023-04-04T11:45:00.000000000Z,1075,1.09082,1.09094,1.08958,1.08975
2023-04-04T12:00:00.000000000Z,1259,1.08976,1.09040,1.08950,1.09036
2023-04-04T12:15:00.000000000Z,1352,1.09034,1.09094,1.08994,1.09024
2023-04-04T12:30:00.000000000Z,1449,1.09023,1.09042,1.08953,1.09021
2023-04-04T12:45:00.000000000Z,1598,1.09014,1.09028,1.08868,1.08912
2023-04-04T13:00:00.000000000Z,1676,1.08914,1.08975,1.08884,1.08933
2023-04-04T13:15:00.000000000Z,1197,1.08934,1.09013,1.08926,1.08998
2023-04-04T13:30:00.000000000Z,1763,1.08997,1.09052,1.08988,1.09016
2023-04-04T13:45:00.000000000Z,1719,1.09016,1.09112,1.09014,1.09040
2023-04-04T14:00:00.000000000Z,4740,1.09040,1.09426,1.09040,1.09424
2023-04-04T14:15:00.000000000Z,3495,1.09425,1.09576,1.09406,1.09556
2023-04-04T14:30:00.000000000Z,3032,1.09556,1.09640,1.09530,1.09569
2023-04-04T14:45:00.000000000Z,2949,1.09570,1.09734,1.09559,1.09695
2023-04-04T15:00:00.000000000Z,2386,1.09694,1.09702,1.09601,1.09668
2023-04-04T15:15:00.000000000Z,2105,1.09672,1.09692,1.09554,1.09557
2023-04-04T15:30:00.000000000Z,1663,1.09558,1.09564,1.09521,1.09554
2023-04-04T15:45:00.000000000Z,1295,1.09556,1.09579,1.09491,1.09506
2023-04-04T16:00:00.000000000Z,1517,1.09504,1.09540,1.09438,1.09499
2023-04-04T16:15:00.000000000Z,1218,1.09500,1.09514,1.09460,1.09496
2023-04-04T16:30:00.000000000Z,780,1.09495,1.09513,1.09453,1.09479
2023-04-04T16:45:00.000000000Z,836,1.09480,1.09492,1.09433,1.09463
2023-04-04T17:00:00.000000000Z,851,1.09462,1.09486,1.09436,1.09462
2023-04-04T17:15:00.000000000Z,901,1.09460,1.09506,1.09458,1.09474
2023-04-04T17:30:00.000000000Z,555,1.09474,1.09502,1.09473,1.09486
2023-04-04T17:45:00.000000000Z,582,1.09484,1.09491,1.09462,1.09484
2023-04-04T18:00:00.000000000Z,601,1.09482,1.09496,1.09441,1.09466
2023-04-04T18:15:00.000000000Z,479,1.09466,1.09494,1.09462,1.09483
2023-04-04T18:30:00.000000000Z,572,1.09482,1.09522,1.09464,1.09515
2023-04-04T18:45:00.000000000Z,531,1.09515,1.09539,1.09506,1.09534
2023-04-04T19:00:00.000000000Z,767,1.09535,1.09564,1.09523,1.09547
2023-04-04T19:15:00.000000000Z,638,1.09547,1.09551,1.09511,1.09516
2023-04-04T19:30:00.000000000Z,703,1.09516,1.09556,1.09510,1.09546
2023-04-04T19:45:00.000000000Z,729,1.09544,1.09578,1.09536,1.09573
2023-04-04T20:00:00.000000000Z,247,1.09572,1.09576,1.09542,1.09576
2023-04-04T20:15:00.000000000Z,184,1.09576,1.09581,1.09556,1.09565
2023-04-04T20:30:00.000000000Z,169,1.09564,1.09573,1.09557,1.09564
2023-04-04T20:45:00.000000000Z,211,1.09562,1.09572,1.09548,1.09566
2023-04-04T21:00:00.000000000Z,102,1.09518,1.09536,1.09506,1.09530
2023-04-04T21:15:00.000000000Z,63,1.09537,1.09552,1.09537,1.09552
2023-04-04T21:30:00.000000000Z,151,1.09552,1.09560,1.09542,1.09559
2023-04-04T21:45:00.000000000Z,33,1.09560,1.09560,1.09551,1.09554
2023-04-04T22:00:00.000000000Z,265,1.09549,1.09568,1.09539,1.09549
2023-04-04T22:15:00.000000000Z,521,1.09551,1.09571,1.09542,1.09564
2023-04-04T22:30:00.000000000Z,561,1.09564,1.09601,1.09553,1.09579
2023-04-04T22:45:00.000000000Z,270,1.09580,1.09598,1.09576,1.09576
2023-04-04T23:00:00.000000000Z,199,1.09577,1.09590,1.09569,1.09588
2023-04-04T23:15:00.000000000Z,270,1.09590,1.09606,1.09588,1.09604
2023-04-04T23:30:00.000000000Z,257,1.09604,1.09616,1.09600,1.09606
2023-04-04T23:45:00.000000000Z,434,1.09606,1.09616,1.09566,1.09576
2023-04-05T00:00:00.000000000Z,1024,1.09578,1.09692,1.09570,1.09646
2023-04-05T00:15:00.000000000Z,578,1.09641,1.09699,1.09640,1.09665
2023-04-05T00:30:00.000000000Z,498,1.09662,1.09674,1.09614,1.09629
2023-04-05T00:45:00.000000000Z,788,1.09631,1.09636,1.09590,1.09606
2023-04-05T01:00:00.000000000Z,585,1.09607,1.09635,1.09600,1.09624
2023-04-05T01:15:00.000000000Z,489,1.09625,1.09636,1.09610,1.09612
2023-04-05T01:30:00.000000000Z,650,1.09613,1.09614,1.09564,1.09597
2023-04-05T01:45:00.000000000Z,339,1.09597,1.09612,1.09574,1.09575
2023-04-05T02:00:00.000000000Z,1658,1.09574,1.09641,1.09574,1.09596
2023-04-05T02:15:00.000000000Z,509,1.09594,1.09610,1.09568,1.09591
2023-04-05T02:30:00.000000000Z,718,1.09595,1.09634,1.09592,1.09634
2023-04-05T02:45:00.000000000Z,412,1.09635,1.09646,1.09609,1.09610
2023-04-05T03:00:00.000000000Z,660,1.09610,1.09624,1.09586,1.09624
2023-04-05T03:15:00.000000000Z,360,1.09624,1.09628,1.09610,1.09613
2023-04-05T03:30:00.000000000Z,421,1.09613,1.09613,1.09584,1.09597
2023-04-05T03:45:00.000000000Z,388,1.09595,1.09597,1.09554,1.09596
2023-04-05T04:00:00.000000000Z,558,1.09596,1.09598,1.09536,1.09542
2023-04-05T04:15:00.000000000Z,370,1.09539,1.09572,1.09538,1.09555
2023-04-05T04:30:00.000000000Z,432,1.09555,1.09562,1.09540,1.09546
2023-04-05T04:45:00.000000000Z,366,1.09548,1.09562,1.09536,1.09548
2023-04-05T05:00:00.000000000Z,339,1.09550,1.09550,1.09518,1.09522
2023-04-05T05:15:00.000000000Z,229,1.09522,1.09548,1.09518,1.09532
2023-04-05T05:30:00.000000000Z,531,1.09534,1.09556,1.09512,1.09546
2023-04-05T05:45:00.000000000Z,605,1.09546,1.09590,1.09540,1.09578
2023-04-05T06:00:00.000000000Z,1094,1.09578,1.09596,1.09496,1.09539
2023-04-05T06:15:00.000000000Z,974,1.09538,1.09576,1.09508,1.09518
2023-04-05T06:30:00.000000000Z,1027,1.09519,1.09543,1.09466,1.09480
2023-04-05T06:45:00.000000000Z,987,1.09482,1.09534,1.09467,1.09484
2023-04-05T07:00:00.000000000Z,1218,1.09484,1.09622,1.09476,1.09617
2023-04-05T07:15:00.000000000Z,1284,1.09614,1.09656,1.09594,1.09614
2023-04-05T07:30:00.000000000Z,1301,1.09612,1.09675,1.09583,1.09592
2023-04-05T07:45:00.000000000Z,1544,1.09591,1.09616,1.09491,1.09502
2023-04-05T08:00:00.000000000Z,1521,1.09502,1.09516,1.09440,1.09472
2023-04-05T08:15:00.000000000Z,1217,1.09473,1.09504,1.09464,1.09502
2023-04-05T08:30:00.000000000Z,1505,1.09502,1.09547,1.09430,1.09432
2023-04-05T08:45:00.000000000Z,1244,1.09430,1.09518,1.09409,1.09512
2023-04-05T09:00:00.000000000Z,1334,1.09512,1.09603,1.09504,1.09585
2023-04-05T09:15:00.000000000Z,1102,1.09586,1.09588,1.09444,1.09444
2023-04-05T09:30:00.000000000Z,972,1.09442,1.09508,1.09440,1.09490
2023-04-05T09:45:00.000000000Z,780,1.09491,1.09550,1.09491,1.09520
2023-04-05T10:00:00.000000000Z,702,1.09520,1.09525,1.09462,1.09492
2023-04-05T10:15:00.000000000Z,752,1.09491,1.09536,1.09488,1.09496
2023-04-05T10:30:00.000000000Z,905,1.09497,1.09497,1.09430,1.09434
2023-04-05T10:45:00.000000000Z,981,1.09434,1.09484,1.09413,1.09458
2023-04-05T11:00:00.000000000Z,1077,1.09460,1.09470,1.09349,1.09369
2023-04-05T11:15:00.000000000Z,809,1.09369,1.09398,1.09351,1.09396
2023-04-05T11:30:00.000000000Z,933,1.09394,1.09406,1.09364,1.09404
2023-04-05T11:45:00.000000000Z,1173,1.09405,1.09438,1.09376,1.09412
2023-04-05T12:00:00.000000000Z,1599,1.09410,1.09431,1.09376,1.09411
2023-04-05T12:15:00.000000000Z,3333,1.09413,1.09575,1.09410,1.09518
2023-04-05T12:30:00.000000000Z,2235,1.09514,1.09630,1.09514,1.09548
2023-04-05T12:45:00.000000000Z,1739,1.09550,1.09600,1.09530,1.09578
2023-04-05T13:00:00.000000000Z,1684,1.09580,1.09600,1.09522,1.09544
2023-04-05T13:15:00.000000000Z,1704,1.09543,1.09544,1.09398,1.09420
2023-04-05T13:30:00.000000000Z,1962,1.09420,1.09451,1.09388,1.09420
2023-04-05T13:45:00.000000000Z,2443,1.09428,1.09494,1.09400,1.09402
2023-04-05T14:00:00.000000000Z,4306,1.09402,1.09670,1.09276,1.09394
2023-04-05T14:15:00.000000000Z,2513,1.09390,1.09424,1.09320,1.09320
2023-04-05T14:30:00.000000000Z,2593,1.09318,1.09328,1.09114,1.09144
2023-04-05T14:45:00.000000000Z,2882,1.09144,1.09180,1.09028,1.09102
2023-04-05T15:00:00.000000000Z,2285,1.09104,1.09182,1.09055,1.09150
2023-04-05T15:15:00.000000000Z,1840,1.09148,1.09208,1.09146,1.09199
