time,OBV
2008-01-07 22:00:00+00:00,151668
2008-01-08 22:00:00+00:00,115358
2008-01-09 22:00:00+00:00,153615
2008-01-10 22:00:00+00:00,116408
2008-01-11 22:00:00+00:00,116411
2008-01-12 22:00:00+00:00,116934
2008-01-13 22:00:00+00:00,84714
2008-01-14 22:00:00+00:00,123391
2008-01-15 22:00:00+00:00,168607
2008-01-16 22:00:00+00:00,212667
2008-01-17 22:00:00+00:00,181618
2008-01-18 22:00:00+00:00,181616
2008-01-19 22:00:00+00:00,182038
2008-01-20 22:00:00+00:00,151714
2008-01-21 22:00:00+00:00,188897
2008-01-22 22:00:00+00:00,147133
2008-01-23 22:00:00+00:00,187942
2008-01-24 22:00:00+00:00,228447
2008-01-26 22:00:00+00:00,228921
2008-01-27 22:00:00+00:00,259208
2008-01-28 22:00:00+00:00,283685
2008-01-29 22:00:00+00:00,252524
2008-01-30 22:00:00+00:00,290551
2008-01-31 22:00:00+00:00,253048
2008-02-02 22:00:00+00:00,253262
2008-02-03 22:00:00+00:00,284170
2008-02-04 22:00:00+00:00,249828
2008-02-05 22:00:00+00:00,216308
2008-02-06 22:00:00+00:00,179647
2008-02-07 22:00:00+00:00,210186
2008-02-09 22:00:00+00:00,210768
2008-02-10 22:00:00+00:00,241069
2008-02-11 22:00:00+00:00,275289
2008-02-12 22:00:00+00:00,309954
2008-02-13 22:00:00+00:00,338952
2008-02-14 22:00:00+00:00,307052
2008-02-16 22:00:00+00:00,306405
2008-02-17 22:00:00+00:00,282327
2008-02-18 22:00:00+00:00,250395
2008-02-19 22:00:00+00:00,214604
2008-02-20 22:00:00+00:00,247996
2008-02-21 22:00:00+00:00,277057
2008-02-23 22:00:00+00:00,277673
2008-02-24 22:00:00+00:00,252202
2008-02-25 22:00:00+00:00,285411
2008-02-26 22:00:00+00:00,242469
2008-02-27 22:00:00+00:00,276705
2008-02-28 22:00:00+00:00,315072
2008-03-01 22:00:00+00:00,314668
2008-03-02 22:00:00+00:00,282311
2008-03-03 22:00:00+00:00,314516
2008-03-04 22:00:00+00:00,348042
2008-03-05 22:00:00+00:00,384369
2008-03-06 22:00:00+00:00,417429
2008-03-08 22:00:00+00:00,417740
2008-03-09 21:00:00+00:00,388032
2008-03-10 21:00:00+00:00,348958
2008-03-11 21:00:00+00:00,388164
2008-03-12 21:00:00+00:00,429237
2008-03-13 21:00:00+00:00,385269
2008-03-15 21:00:00+00:00,384909
2008-03-16 21:00:00+00:00,340907
2008-03-17 21:00:00+00:00,378651
2008-03-18 21:00:00+00:00,337370
2008-03-19 21:00:00+00:00,373993
2008-03-20 21:00:00+00:00,367852
2008-03-22 21:00:00+00:00,367883
2008-03-23 21:00:00+00:00,384774
2008-03-24 21:00:00+00:00,418504
2008-03-25 21:00:00+00:00,450337
2008-03-26 21:00:00+00:00,411842
2008-03-27 21:00:00+00:00,376158
2008-03-29 21:00:00+00:00,376534
2008-03-30 21:00:00+00:00,340806
2008-03-31 21:00:00+00:00,302347
2008-04-01 21:00:00+00:00,346773
2008-04-02 21:00:00+00:00,389690
2008-04-03 21:00:00+00:00,353466
2008-04-05 21:00:00+00:00,353654
2008-04-06 21:00:00+00:00,322180
2008-04-07 21:00:00+00:00,282632
2008-04-08 21:00:00+00:00,318440
2008-04-09 21:00:00+00:00,278650
