time,MACD
2006-11-17 22:00:00+00:00,0.0020667756428243145
2006-11-18 22:00:00+00:00,0.0017093813925326273
2006-11-19 22:00:00+00:00,0.0016157034882577914
2006-11-20 22:00:00+00:00,0.0016276002471506956
2006-11-21 22:00:00+00:00,0.0028755808958884632
2006-11-22 22:00:00+00:00,0.0038812001403878416
2006-11-23 22:00:00+00:00,0.005961030601002948
2006-11-25 22:00:00+00:00,0.008623450128823817
2006-11-26 22:00:00+00:00,0.00997932354658837
2006-11-27 22:00:00+00:00,0.012000029802140766
2006-11-28 22:00:00+00:00,0.013042007298062153
2006-11-29 22:00:00+00:00,0.015259716079219166
2006-11-30 22:00:00+00:00,0.018016727619108996
2006-12-01 22:00:00+00:00,0.019984224094873326
2006-12-02 22:00:00+00:00,0.0209350065292202
2006-12-03 22:00:00+00:00,0.021838610926167235
2006-12-04 22:00:00+00:00,0.02164515441749426
2006-12-05 22:00:00+00:00,0.020705265079730584
2006-12-06 22:00:00+00:00,0.019457713432426083
2006-12-07 22:00:00+00:00,0.01759962922519387
2006-12-08 22:00:00+00:00,0.01594329966995267
2006-12-09 22:00:00+00:00,0.014216622101943965
2006-12-10 22:00:00+00:00,0.01321553144778398
2006-12-11 22:00:00+00:00,0.013324015619621266
2006-12-12 22:00:00+00:00,0.012906970277104746
2006-12-13 22:00:00+00:00,0.011915416572545023
2006-12-14 22:00:00+00:00,0.010355818467006062
2006-12-16 22:00:00+00:00,0.009077320595521243
2006-12-17 22:00:00+00:00,0.007538243111075538
2006-12-18 22:00:00+00:00,0.00799830214051478
2006-12-19 22:00:00+00:00,0.00785996317907256
2006-12-20 22:00:00+00:00,0.007438643899548625
2006-12-21 22:00:00+00:00,0.006741386413886552
2006-12-24 22:00:00+00:00,0.00641423155858023
2006-12-25 22:00:00+00:00,0.005442651753897465
2006-12-26 22:00:00+00:00,0.004823634508019037
2006-12-27 22:00:00+00:00,0.004826927155743732
2006-12-28 22:00:00+00:00,0.004417917952043826
2006-12-31 22:00:00+00:00,0.0040925925878680935
2007-01-01 22:00:00+00:00,0.0049437753642220805
2007-01-02 22:00:00+00:00,0.003787365569465573
2007-01-03 22:00:00+00:00,0.0021521457522692966
2007-01-04 22:00:00+00:00,-0.00025199679114407125
2007-01-06 22:00:00+00:00,-0.001997099960016291
2007-01-07 22:00:00+00:00,-0.002791159708163571
2007-01-08 22:00:00+00:00,-0.003217945440094905
2007-01-09 22:00:00+00:00,-0.004128299555538728
2007-01-10 22:00:00+00:00,-0.003755063611164955
2007-01-11 22:00:00+00:00,-0.0023046358643061815
2007-01-13 22:00:00+00:00,-0.0011045043148949496
2007-01-14 22:00:00+00:00,0.00024322842968560465
2007-01-15 22:00:00+00:00,0.0010514722788050879
2007-01-16 22:00:00+00:00,0.002336432875365002
2007-01-17 22:00:00+00:00,0.003670730404004896
2007-01-18 22:00:00+00:00,0.0046391888050303365
2007-01-20 22:00:00+00:00,0.005376993092955917
2007-01-21 22:00:00+00:00,0.006056503653661283
2007-01-22 22:00:00+00:00,0.006927499065568554
2007-01-23 22:00:00+00:00,0.0066016122906746855
2007-01-24 22:00:00+00:00,0.005837095731533459
2007-01-25 22:00:00+00:00,0.0047870944874024435
2007-01-26 22:00:00+00:00,0.00390989015667409
2007-01-27 22:00:00+00:00,0.0032307142262553157
2007-01-28 22:00:00+00:00,0.0027375625516965485
2007-01-29 22:00:00+00:00,0.0024556053986750648
2007-01-30 22:00:00+00:00,0.002402156285639556
2007-01-31 22:00:00+00:00,0.002470113176729516
2007-02-01 22:00:00+00:00,0.0024274000495012604
2007-02-03 22:00:00+00:00,0.0023902042939858426
2007-02-04 22:00:00+00:00,0.0018575842086792083
2007-02-05 22:00:00+00:00,0.0022662997064171186
2007-02-06 22:00:00+00:00,0.002535164558417735
2007-02-07 22:00:00+00:00,0.0017811963990630453
2007-02-08 22:00:00+00:00,0.00039399973405229716
2007-02-10 22:00:00+00:00,-0.0007786928067288201
2007-02-11 22:00:00+00:00,-0.0017739511471499547
2007-02-12 22:00:00+00:00,-0.002545461799649207
2007-02-13 22:00:00+00:00,-0.0018589192989049153
2007-02-14 22:00:00+00:00,-0.002236369826254414
2007-02-15 22:00:00+00:00,-0.0026198838311435324
2007-02-17 22:00:00+00:00,-0.002518763648864164
2007-02-18 22:00:00+00:00,-0.002635791840538637
2007-02-19 22:00:00+00:00,-0.002399893223297367
2007-02-20 22:00:00+00:00,-0.0022858428169312273
2007-02-21 22:00:00+00:00,-0.001969411953630873
2007-02-22 22:00:00+00:00,-0.0011526138475848047
2007-02-24 22:00:00+00:00,-0.00045167386310351887
2007-02-25 22:00:00+00:00,6.275688101275989e-05
2007-02-26 22:00:00+00:00,0.00036377519186148177
2007-02-27 22:00:00+00:00,0.0007310826981750118
2007-02-28 22:00:00+00:00,0.0005733768105495862
2007-03-01 22:00:00+00:00,-0.000736545201812655
2007-03-02 22:00:00+00:00,-0.0017703981151813153
2007-03-03 22:00:00+00:00,-0.002525121644285866
2007-03-04 22:00:00+00:00,-0.004946342396213499
2007-03-05 22:00:00+00:00,-0.005901471562011595
2007-03-06 22:00:00+00:00,-0.006473251147044445
2007-03-07 22:00:00+00:00,-0.0072319587860640855
2007-03-08 22:00:00+00:00,-0.007434456693716784
2007-03-10 22:00:00+00:00,-0.007115907114883857
2007-03-11 21:00:00+00:00,-0.007142617192836598
2007-03-12 21:00:00+00:00,-0.0073669328699466075
2007-03-13 21:00:00+00:00,-0.006876388937540501
2007-03-14 21:00:00+00:00,-0.006329935555313249
2007-03-15 21:00:00+00:00,-0.005403683639832346
2007-03-17 21:00:00+00:00,-0.004703358821266823
2007-03-18 21:00:00+00:00,-0.0038840916976468076
2007-03-19 21:00:00+00:00,-0.0018290637039544144
2007-03-20 21:00:00+00:00,0.0003123863048244413
2007-03-21 21:00:00+00:00,0.0017488797726157301
2007-03-22 21:00:00+00:00,0.002583980013505238
2007-03-24 21:00:00+00:00,0.0032040274385498613
2007-03-25 21:00:00+00:00,0.004283505877675342
2007-03-26 21:00:00+00:00,0.004793256724537898
2007-03-27 21:00:00+00:00,0.0048165286789227935
2007-03-28 21:00:00+00:00,0.00479183828786911
2007-03-29 21:00:00+00:00,0.005207686690458013
2007-03-31 21:00:00+00:00,0.005557109949575256
2007-04-01 21:00:00+00:00,0.006469540024956588
2007-04-02 21:00:00+00:00,0.006823500454102405
2007-04-03 21:00:00+00:00,0.007192175998827821
2007-04-04 21:00:00+00:00,0.006966697568070446
2007-04-05 21:00:00+00:00,0.006271901674250957
2007-04-06 21:00:00+00:00,0.00566005985801965
2007-04-07 21:00:00+00:00,0.005124171713017267
2007-04-08 21:00:00+00:00,0.004408998132596764
2007-04-09 21:00:00+00:00,0.004617691217650766
2007-04-10 21:00:00+00:00,0.004891308976964659
2007-04-11 21:00:00+00:00,0.0054137011362338505
2007-04-12 21:00:00+00:00,0.006308524609892174
2007-04-14 21:00:00+00:00,0.006908987164925051
2007-04-15 21:00:00+00:00,0.007600643159153764
2007-04-16 21:00:00+00:00,0.009423215312362565
2007-04-17 21:00:00+00:00,0.010889752294935384
2007-04-18 21:00:00+00:00,0.011497440787891833
2007-04-19 21:00:00+00:00,0.011748393985645311
2007-04-21 21:00:00+00:00,0.012040868496869361
2007-04-22 21:00:00+00:00,0.011785788772080474
2007-04-23 21:00:00+00:00,0.01153778284784912
2007-04-24 21:00:00+00:00,0.011189655324900238
2007-04-25 21:00:00+00:00,0.00996374737586736
2007-04-26 21:00:00+00:00,0.009405856562512582
2007-04-27 21:00:00+00:00,0.00886396653424315
2007-04-28 21:00:00+00:00,0.008226714044467842
2007-04-29 21:00:00+00:00,0.007884972475048935
2007-04-30 21:00:00+00:00,0.007467539935190004
2007-05-01 21:00:00+00:00,0.00634541996880289
2007-05-02 21:00:00+00:00,0.005142671619424943
2007-05-03 21:00:00+00:00,0.004581285629235099
2007-05-05 21:00:00+00:00,0.004255968564223167
2007-05-06 21:00:00+00:00,0.0038464925894794444
2007-05-07 21:00:00+00:00,0.003198652522776957
2007-05-08 21:00:00+00:00,0.0030096193933346616
2007-05-09 21:00:00+00:00,0.0017423185723375312
