time,Signal_Line
2016-08-31 21:00:00+00:00,0.02652550928823498
2016-09-30 21:00:00+00:00,0.012744637222731415
2016-10-31 21:00:00+00:00,0.0002235794277902492
2016-11-30 22:00:00+00:00,-0.010518698482796495
2016-12-31 22:00:00+00:00,-0.020451618994810544
2017-01-31 22:00:00+00:00,-0.02997635244043455
2017-02-28 22:00:00+00:00,-0.038223395481620855
2017-03-31 21:00:00+00:00,-0.04380967442788007
2017-04-30 21:00:00+00:00,-0.04724923151363377
2017-05-31 21:00:00+00:00,-0.049703016391695186
2017-06-30 21:00:00+00:00,-0.05198274445903868
2017-07-31 21:00:00+00:00,-0.054294786798848554
2017-08-31 21:00:00+00:00,-0.05506413891487221
2017-09-30 21:00:00+00:00,-0.054297880662520684
2017-10-31 21:00:00+00:00,-0.051642512912364824
2017-11-30 22:00:00+00:00,-0.04875025817290997
2017-12-31 22:00:00+00:00,-0.045242681903602845
2018-01-31 22:00:00+00:00,-0.041254212532486206
2018-02-28 22:00:00+00:00,-0.03628262060867573
2018-03-31 21:00:00+00:00,-0.030785958124519182
2018-04-30 21:00:00+00:00,-0.026320504472079835
2018-05-31 21:00:00+00:00,-0.022242007761535062
2018-06-30 21:00:00+00:00,-0.018838785297376637
2018-07-31 21:00:00+00:00,-0.015424385053467785
2018-08-31 21:00:00+00:00,-0.01211713678933114
2018-09-30 21:00:00+00:00,-0.009014985659606333
2018-10-31 21:00:00+00:00,-0.007139925589225839
2018-11-30 22:00:00+00:00,-0.005079923062661173
2018-12-31 22:00:00+00:00,-0.0031216663129572985
2019-01-31 22:00:00+00:00,-0.0002515425035769553
2019-02-28 22:00:00+00:00,0.0025156573999318226
2019-03-31 21:00:00+00:00,0.005260440598494005
2019-04-30 21:00:00+00:00,0.007391924542296688
2019-05-31 21:00:00+00:00,0.008808756975424437
2019-06-30 21:00:00+00:00,0.009175002358129491
2019-07-31 21:00:00+00:00,0.00930564640744061
2019-08-31 21:00:00+00:00,0.009518066351395694
2019-09-30 21:00:00+00:00,0.010637254719202016
2019-10-31 21:00:00+00:00,0.012789907997276995
2019-11-30 22:00:00+00:00,0.015101312083171623
2019-12-31 22:00:00+00:00,0.018704939225685422
2020-01-31 22:00:00+00:00,0.022804003352966777
2020-02-29 22:00:00+00:00,0.02781434427234077
2020-03-31 21:00:00+00:00,0.031637104410877206
2020-04-30 21:00:00+00:00,0.03313315160963578
2020-05-31 21:00:00+00:00,0.0321362340320525
2020-06-30 21:00:00+00:00,0.03012264991716628
2020-07-31 21:00:00+00:00,0.02719794668425596
2020-08-31 21:00:00+00:00,0.023667459907678493
2020-09-30 21:00:00+00:00,0.020496752644366328
2020-10-31 21:00:00+00:00,0.017216504368085004
2020-11-30 22:00:00+00:00,0.013405373875096797
2020-12-31 22:00:00+00:00,0.009695253109445879
2021-01-31 22:00:00+00:00,0.006449622827027498
2021-02-28 22:00:00+00:00,0.0037557070894696024
2021-03-31 21:00:00+00:00,0.0011755368897145735
2021-04-30 21:00:00+00:00,-0.00046574236850099654
2021-05-31 21:00:00+00:00,-0.0013231123977004416
2021-06-30 21:00:00+00:00,-0.000864841034196305
2021-07-31 21:00:00+00:00,0.00019178014735251497
2021-08-31 21:00:00+00:00,0.0013145714317829686
2021-09-30 21:00:00+00:00,0.0017189764081080175
2021-10-31 21:00:00+00:00,0.0023708878788089366
2021-11-30 22:00:00+00:00,0.003065441934691498
2021-12-31 22:00:00+00:00,0.004396979524944382
2022-01-31 22:00:00+00:00,0.005176353304031606
2022-02-28 22:00:00+00:00,0.004098434779315735
2022-03-31 21:00:00+00:00,0.0022906206597128388
2022-04-30 21:00:00+00:00,-0.00028127821089360514
2022-05-31 21:00:00+00:00,-0.003067395552818809
2022-06-30 21:00:00+00:00,-0.006188446194335066
2022-07-31 21:00:00+00:00,-0.010032058765055488
2022-08-31 21:00:00+00:00,-0.013382587307603899
2022-09-30 21:00:00+00:00,-0.015435513909335183
2022-10-31 21:00:00+00:00,-0.016792865902578988
2022-11-30 22:00:00+00:00,-0.0176424686557516
2022-12-31 22:00:00+00:00,-0.018526067139982207
2023-01-31 22:00:00+00:00,-0.01871175108008439
2023-02-28 22:00:00+00:00,-0.017477631074117646
2023-03-31 21:00:00+00:00,-0.014500972136855547
2023-04-30 21:00:00+00:00,-0.010333826538200756
2023-05-31 21:00:00+00:00,-0.00566358507709093
