PRICE,2023-05-19T03:03:12.200876404Z,"[{'price': '1.07700', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07700,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:12.283382346Z,"[{'price': '1.07701', 'liquidity': 10000000}]","[{'price': '1.07714', 'liquidity': 10000000}]",1.07701,1.07714,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:12.511406722Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07714', 'liquidity': 10000000}]",1.07699,1.07714,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:12.916901904Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07715', 'liquidity': 10000000}]",1.07699,1.07715,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:14.249426872Z,"[{'price': '1.07698', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07698,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:14.380377425Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07696,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:14.817399054Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07696,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:15.200267665Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07696,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:15.333867422Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07696,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:16.931269231Z,"[{'price': '1.07694', 'liquidity': 10000000}]","[{'price': '1.07708', 'liquidity': 10000000}]",1.07694,1.07708,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:17.326188678Z,"[{'price': '1.07694', 'liquidity': 10000000}]","[{'price': '1.07709', 'liquidity': 10000000}]",1.07694,1.07709,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:19.458862644Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07709', 'liquidity': 10000000}]",1.07696,1.07709,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:24.452751493Z,"[{'price': '1.07695', 'liquidity': 10000000}]","[{'price': '1.07710', 'liquidity': 10000000}]",1.07695,1.07710,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:24.876255841Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07709', 'liquidity': 10000000}]",1.07696,1.07709,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:25.230639397Z,"[{'price': '1.07695', 'liquidity': 10000000}]","[{'price': '1.07710', 'liquidity': 10000000}]",1.07695,1.07710,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:25.510322284Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07709', 'liquidity': 10000000}]",1.07696,1.07709,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:27.334524576Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07710', 'liquidity': 10000000}]",1.07697,1.07710,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:29.101513175Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07696,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:29.517230131Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07710', 'liquidity': 10000000}]",1.07697,1.07710,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:31.131537400Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07696,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:31.895023795Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07697,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:32.237836948Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07696,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:32.562622213Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07697,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:33.132573817Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07699,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:35.263429444Z,"[{'price': '1.07698', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07698,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:35.454088587Z,"[{'price': '1.07700', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07700,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:36.171074220Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07699,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:37.413688074Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07697,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:37.737048290Z,"[{'price': '1.07698', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07698,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:40.110894967Z,"[{'price': '1.07698', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07698,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:41.594648656Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07710', 'liquidity': 10000000}]",1.07697,1.07710,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:41.752706078Z,"[{'price': '1.07698', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07698,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:42.052027058Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07699,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:42.395797987Z,"[{'price': '1.07698', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07698,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:45.171530405Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07699,1.07712,tradeable,True,EUR_USD
